UF,Nome_UF,uf_code,Municipio,Nome_Mesorregiao,Nome_Municipio,lat,lon
17,Tocantins,TO,15507,Ocidental do Tocantins,Oliveira de Fátima,-10.7083627091,-48.9074015689
17,Tocantins,TO,21000,Oriental do Tocantins,Palmas,-10.1632533268,-48.3510437082
17,Tocantins,TO,15705,Ocidental do Tocantins,Palmeirante,-7.8575613761,-47.934249709
17,Tocantins,TO,13809,Ocidental do Tocantins,Palmeiras do Tocantins,-6.6118623346,-47.5586835263
17,Tocantins,TO,15754,Ocidental do Tocantins,Palmeirópolis,-13.0398884337,-48.4134139552
17,Tocantins,TO,16109,Ocidental do Tocantins,Paraíso do Tocantins,-10.171220755,-48.886630084
17,Tocantins,TO,16208,Oriental do Tocantins,Paranã,-12.6204814887,-47.8840837284
17,Tocantins,TO,16307,Ocidental do Tocantins,Pau D'Arco,-7.5399983557,-49.363306481
17,Tocantins,TO,16505,Oriental do Tocantins,Pedro Afonso,-8.9644495924,-48.1775561127
17,Tocantins,TO,16604,Ocidental do Tocantins,Peixe,-12.0297738309,-48.5378106263
17,Tocantins,TO,16653,Ocidental do Tocantins,Pequizeiro,-8.5933406544,-48.9351798669
17,Tocantins,TO,17008,Oriental do Tocantins,Pindorama do Tocantins,-11.1382025847,-47.5756877173
17,Tocantins,TO,17206,Ocidental do Tocantins,Piraquê,-6.7697770334,-48.2937073911
17,Tocantins,TO,17503,Ocidental do Tocantins,Pium,-10.4409311179,-49.1666580116
17,Tocantins,TO,17800,Oriental do Tocantins,Ponte Alta do Bom Jesus,-12.0878129084,-46.4695867924
17,Tocantins,TO,17909,Oriental do Tocantins,Ponte Alta do Tocantins,-10.7406728487,-47.5411803583
17,Tocantins,TO,18204,Oriental do Tocantins,Porto Nacional,-10.708569917,-48.4121534584
17,Tocantins,TO,18303,Ocidental do Tocantins,Praia Norte,-5.3967128774,-47.8147317333
17,Tocantins,TO,18402,Ocidental do Tocantins,Presidente Kennedy,-8.5299608276,-48.5043306701
17,Tocantins,TO,18451,Ocidental do Tocantins,Pugmil,-10.4243071562,-48.8942204488
17,Tocantins,TO,18550,Ocidental do Tocantins,Riachinho,-6.4422113877,-48.141045502
17,Tocantins,TO,18659,Oriental do Tocantins,Rio da Conceição,-11.4049400239,-46.8803997046
17,Tocantins,TO,18709,Ocidental do Tocantins,Rio dos Bois,-9.3437422387,-48.5330479716
17,Tocantins,TO,18840,Ocidental do Tocantins,Sandolândia,-12.5416001675,-49.9333881543
17,Tocantins,TO,18865,Ocidental do Tocantins,Santa Fé do Araguaia,-7.149936385,-48.6939418034
17,Tocantins,TO,18881,Oriental do Tocantins,Santa Maria do Tocantins,-8.7749764493,-47.7452704192
17,Tocantins,TO,18899,Ocidental do Tocantins,Santa Rita do Tocantins,-10.8664553694,-48.9092940074
17,Tocantins,TO,18907,Oriental do Tocantins,Santa Rosa do Tocantins,-11.4514039985,-48.1199542218
17,Tocantins,TO,19004,Oriental do Tocantins,Santa Tereza do Tocantins,-10.2823615278,-47.8062883215
17,Tocantins,TO,20002,Ocidental do Tocantins,Santa Terezinha do Tocantins,-6.4369976184,-47.684285363
17,Tocantins,TO,20101,Ocidental do Tocantins,São Bento do Tocantins,-6.0449992572,-47.9193922871
17,Tocantins,TO,20150,Oriental do Tocantins,São Félix do Tocantins,-10.173285854,-46.654980831
17,Tocantins,TO,20259,Ocidental do Tocantins,São Salvador do Tocantins,-12.7474334145,-48.2320849917
17,Tocantins,TO,20309,Ocidental do Tocantins,São Sebastião do Tocantins,-5.2589614537,-48.203834149
17,Tocantins,TO,20499,Oriental do Tocantins,São Valério,-11.9730674595,-48.2329484334
17,Tocantins,TO,20655,Oriental do Tocantins,Silvanópolis,-11.1498613086,-48.1798241355
17,Tocantins,TO,20804,Ocidental do Tocantins,Sítio Novo do Tocantins,-5.6047268567,-47.6374226505
17,Tocantins,TO,20853,Ocidental do Tocantins,Sucupira,-11.9862215109,-48.9111262827
17,Tocantins,TO,08254,Ocidental do Tocantins,Tabocão,-9.0589653011,-48.517426421
17,Tocantins,TO,20903,Oriental do Tocantins,Taguatinga,-12.3961417387,-46.4387317009
17,Tocantins,TO,20937,Oriental do Tocantins,Taipas do Tocantins,-12.1928372091,-46.9845717959
17,Tocantins,TO,20978,Ocidental do Tocantins,Talismã,-12.7875384069,-49.0911184339
17,Tocantins,TO,21109,Oriental do Tocantins,Tocantínia,-9.558147734,-48.3758796714
17,Tocantins,TO,21257,Ocidental do Tocantins,Tupirama,-8.9805695494,-48.2066848031
17,Tocantins,TO,21307,Ocidental do Tocantins,Tupiratins,-8.395529997,-48.1229957409
17,Tocantins,TO,22081,Ocidental do Tocantins,Wanderlândia,-6.850125517,-47.95626773
17,Tocantins,TO,22107,Ocidental do Tocantins,Xambioá,-6.41188502,-48.53160107
21,Maranhão,MA,00105,Leste Maranhense,Afonso Cunha,-4.1350154769,-43.320869004
21,Maranhão,MA,00154,Leste Maranhense,Água Doce do Maranhão,-2.8402782791,-42.1155512017
21,Maranhão,MA,00204,Norte Maranhense,Alcântara,-2.4032765251,-44.4170125373
21,Maranhão,MA,00303,Leste Maranhense,Aldeias Altas,-4.6307794952,-43.4687348529
21,Maranhão,MA,00402,Oeste Maranhense,Altamira do Maranhão,-4.1622692669,-45.4646758312
21,Maranhão,MA,00436,Leste Maranhense,Alto Alegre do Maranhão,-4.207227,-44.4482474945
21,Maranhão,MA,00477,Oeste Maranhense,Alto Alegre do Pindaré,-3.6651703745,-45.8420796162
21,Maranhão,MA,00501,Sul Maranhense,Alto Parnaíba,-9.1083659322,-45.9273440133
21,Maranhão,MA,00550,Oeste Maranhense,Amapá do Maranhão,-1.6809214951,-46.0091799004
21,Maranhão,MA,00600,Oeste Maranhense,Amarante do Maranhão,-5.5576620002,-46.7506375455
21,Maranhão,MA,00709,Norte Maranhense,Anajatuba,-3.2575548421,-44.6206700278
21,Maranhão,MA,00808,Leste Maranhense,Anapurus,-3.6670346623,-43.1057925097
21,Maranhão,MA,00832,Norte Maranhense,Apicum-Açu,-1.5305915778,-45.0766520734
21,Maranhão,MA,00873,Oeste Maranhense,Araguanã,-2.9491256233,-45.6687944761
21,Maranhão,MA,00907,Leste Maranhense,Araioses,-2.8892558464,-41.8991394499
21,Maranhão,MA,00956,Centro Maranhense,Arame,-4.886081505,-46.0136362778
21,Maranhão,MA,01103,Norte Maranhense,Axixá,-2.8377968371,-44.0545858091
21,Maranhão,MA,01202,Centro Maranhense,Bacabal,-4.2315246298,-44.7815559641
21,Maranhão,MA,01251,Norte Maranhense,Bacabeira,-2.9858247788,-44.3154229866
21,Maranhão,MA,01301,Norte Maranhense,Bacuri,-1.7240463185,-45.1373489396
21,Maranhão,MA,01350,Norte Maranhense,Bacurituba,-2.7108719765,-44.7357420062
21,Maranhão,MA,01400,Sul Maranhense,Balsas,-7.5311699902,-46.0389926733
21,Maranhão,MA,01509,Leste Maranhense,Barão de Grajaú,-6.7589552056,-43.0264526994
21,Maranhão,MA,01608,Centro Maranhense,Barra do Corda,-5.5083395,-45.2390110161
21,Maranhão,MA,01707,Norte Maranhense,Barreirinhas,-2.7500859488,-42.8278025132
21,Maranhão,MA,01772,Norte Maranhense,Bela Vista do Maranhão,-3.7377332499,-45.2482458782
21,Maranhão,MA,01731,Leste Maranhense,Belágua,-3.1567722275,-43.5100616427
21,Maranhão,MA,01806,Sul Maranhense,Benedito Leite,-7.2187997954,-44.559856799
21,Maranhão,MA,01905,Norte Maranhense,Bequimão,-2.4620629951,-44.7857301569
21,Maranhão,MA,02002,Oeste Maranhense,Bom Jardim,-3.5441609779,-45.6018893891
21,Maranhão,MA,02036,Oeste Maranhense,Bom Jesus das Selvas,-4.4899683531,-46.8532412231
21,Maranhão,MA,02077,Centro Maranhense,Bom Lugar,-4.3755096015,-45.0311078563
21,Maranhão,MA,02101,Leste Maranhense,Brejo,-3.679178,-42.7508478268
21,Maranhão,MA,02150,Oeste Maranhense,Brejo de Areia,-4.3306298975,-45.5820952718
21,Maranhão,MA,02325,Oeste Maranhense,Buriticupu,-4.3259477263,-46.4514953191
21,Maranhão,MA,02358,Oeste Maranhense,Buritirana,-5.5889151417,-47.0172250932
21,Maranhão,MA,02374,Norte Maranhense,Cachoeira Grande,-2.9319210391,-44.0596850158
21,Maranhão,MA,02408,Norte Maranhense,Cajapió,-2.8828822032,-44.6733771646
21,Maranhão,MA,02507,Norte Maranhense,Cajari,-3.3238688309,-45.007965335
21,Maranhão,MA,02556,Sul Maranhense,Campestre do Maranhão,-6.1647166458,-47.3676328633
21,Maranhão,MA,02606,Oeste Maranhense,Cândido Mendes,-1.4538891085,-45.7372683656
21,Maranhão,MA,02705,Norte Maranhense,Cantanhede,-3.6283643119,-44.3818161358
21,Maranhão,MA,02754,Leste Maranhense,Capinzal do Norte,-4.7212453888,-44.330436252
21,Maranhão,MA,02804,Sul Maranhense,Carolina,-7.3307830052,-47.4700918028
21,Maranhão,MA,02903,Oeste Maranhense,Carutapera,-1.200602,-46.0231508346
21,Maranhão,MA,03125,Norte Maranhense,Central do Maranhão,-2.1913139076,-44.8318437025
21,Maranhão,MA,03158,Oeste Maranhense,Centro do Guilherme,-2.4569850818,-46.0399601132
21,Maranhão,MA,03174,Oeste Maranhense,Centro Novo do Maranhão,-2.1442916986,-46.128408955
21,Maranhão,MA,03208,Leste Maranhense,Chapadinha,-3.74002452,-43.3611207818
21,Maranhão,MA,03257,Oeste Maranhense,Cidelândia,-5.1774210472,-47.7842327757
21,Maranhão,MA,03307,Leste Maranhense,Codó,-4.4513375001,-43.886080235
21,Maranhão,MA,03406,Leste Maranhense,Coelho Neto,-4.2547375001,-43.0140136155
21,Maranhão,MA,03505,Leste Maranhense,Colinas,-6.0273655202,-44.2497802305
21,Maranhão,MA,03554,Norte Maranhense,Conceição do Lago-Açu,-3.8411184579,-44.9030159052
21,Maranhão,MA,03604,Leste Maranhense,Coroatá,-4.128976,-44.1255992015
21,Maranhão,MA,03703,Norte Maranhense,Cururupu,-1.8255207812,-44.867761617
21,Maranhão,MA,03802,Centro Maranhense,Dom Pedro,-5.0384476352,-44.440009911
21,Maranhão,MA,03901,Leste Maranhense,Duque Bacelar,-4.1478190971,-42.9441802036
21,Maranhão,MA,04008,Centro Maranhense,Esperantinópolis,-4.8703008975,-44.886068699
21,Maranhão,MA,04057,Sul Maranhense,Estreito,-6.5680849802,-47.4478829861
21,Maranhão,MA,04073,Sul Maranhense,Feira Nova do Maranhão,-6.9631355406,-46.687355216
21,Maranhão,MA,04081,Centro Maranhense,Fernando Falcão,-6.1549784629,-44.9107074022
21,Maranhão,MA,04099,Centro Maranhense,Formosa da Serra Negra,-6.4353041056,-46.1863570069
21,Maranhão,MA,04107,Sul Maranhense,Fortaleza dos Nogueiras,-6.9659260875,-46.185557542
21,Maranhão,MA,04206,Centro Maranhense,Fortuna,-5.7362241325,-44.1606284272
21,Maranhão,MA,04305,Oeste Maranhense,Godofredo Viana,-1.4098001867,-45.7717548081
21,Maranhão,MA,04404,Centro Maranhense,Gonçalves Dias,-5.1439555695,-44.3059065359
21,Maranhão,MA,04503,Centro Maranhense,Governador Archer,-5.0253878239,-44.2757565261
21,Maranhão,MA,04552,Oeste Maranhense,Governador Edison Lobão,-5.7474117385,-47.368935839
21,Maranhão,MA,04602,Centro Maranhense,Governador Eugênio Barros,-5.3224910015,-44.246962646
21,Maranhão,MA,04628,Centro Maranhense,Governador Luiz Rocha,-5.4728646849,-44.0708873355
21,Maranhão,MA,04651,Oeste Maranhense,Governador Newton Bello,-3.4297047199,-45.674501797
21,Maranhão,MA,04677,Oeste Maranhense,Governador Nunes Freire,-2.13496236,-45.8814811328
21,Maranhão,MA,04701,Centro Maranhense,Graça Aranha,-5.4048212131,-44.3357912599
21,Maranhão,MA,04800,Centro Maranhense,Grajaú,-5.8185484313,-46.142395636
21,Maranhão,MA,04909,Norte Maranhense,Guimarães,-2.1350771584,-44.5977464563
21,Maranhão,MA,05005,Norte Maranhense,Humberto de Campos,-2.5912239723,-43.4650921443
21,Maranhão,MA,05104,Norte Maranhense,Icatu,-2.7748278631,-44.0658484686
21,Maranhão,MA,05153,Norte Maranhense,Igarapé do Meio,-3.6367085219,-45.1833277022
21,Maranhão,MA,05203,Centro Maranhense,Igarapé Grande,-4.6608538062,-44.8674033459
21,Maranhão,MA,05302,Oeste Maranhense,Imperatriz,-5.5265240252,-47.4798108058
21,Maranhão,MA,05351,Centro Maranhense,Itaipava do Grajaú,-5.1445822618,-45.7926825035
21,Maranhão,MA,05401,Norte Maranhense,Itapecuru Mirim,-3.3990454801,-44.3542633904
21,Maranhão,MA,05427,Oeste Maranhense,Itinga do Maranhão,-4.4550039984,-47.5279099638
21,Maranhão,MA,05450,Leste Maranhense,Jatobá,-5.8196669368,-44.2199147698
21,Maranhão,MA,05500,Oeste Maranhense,João Lisboa,-5.4536629416,-47.4050361498
21,Maranhão,MA,05609,Centro Maranhense,Joselândia,-4.9726933289,-44.6991525645
21,Maranhão,MA,05658,Oeste Maranhense,Junco do Maranhão,-1.8746095975,-46.0707260732
21,Maranhão,MA,05708,Oeste Maranhense,Lago da Pedra,-4.564744515,-45.1258913559
21,Maranhão,MA,05807,Centro Maranhense,Lago do Junco,-4.6076432177,-45.0513443921
21,Maranhão,MA,05906,Centro Maranhense,Lago Verde,-4.0387112953,-44.937635232
21,Maranhão,MA,05922,Leste Maranhense,Lagoa do Mato,-6.0452772966,-43.5275591166
21,Maranhão,MA,05963,Oeste Maranhense,Lagoa Grande do Maranhão,-4.9931237371,-45.3906142794
21,Maranhão,MA,05989,Oeste Maranhense,Lajeado Novo,-6.1916092267,-47.0324475171
21,Maranhão,MA,06003,Centro Maranhense,Lima Campos,-4.5170459872,-44.4693403292
21,Maranhão,MA,06102,Sul Maranhense,Loreto,-7.0944541654,-45.1392416375
21,Maranhão,MA,06201,Oeste Maranhense,Luís Domingues,-1.3254602444,-45.8953319921
21,Maranhão,MA,06300,Leste Maranhense,Magalhães de Almeida,-3.3966676742,-42.2015066914
21,Maranhão,MA,06359,Oeste Maranhense,Marajá do Sena,-4.6203133241,-45.4572376526
21,Maranhão,MA,06375,Oeste Maranhense,Maranhãozinho,-2.2356169921,-45.8556114549
21,Maranhão,MA,06409,Leste Maranhense,Mata Roma,-3.6190455099,-43.1203894236
21,Maranhão,MA,06508,Norte Maranhense,Matinha,-3.09840003,-45.0364289401
21,Maranhão,MA,06607,Leste Maranhense,Matões,-5.5224650194,-43.2012082829
21,Maranhão,MA,06631,Norte Maranhense,Matões do Norte,-3.6275187802,-44.5502445069
21,Maranhão,MA,06672,Leste Maranhense,Milagres do Maranhão,-3.5822066414,-42.6107528325
21,Maranhão,MA,06706,Leste Maranhense,Mirador,-6.3775656954,-44.3626097939
21,Maranhão,MA,06755,Norte Maranhense,Miranda do Norte,-3.5626447744,-44.5842756917
21,Maranhão,MA,06805,Norte Maranhense,Mirinzal,-2.0642241916,-44.7857559865
21,Maranhão,MA,06904,Norte Maranhense,Monção,-3.49393248,-45.2475846706
21,Maranhão,MA,07001,Oeste Maranhense,Montes Altos,-5.8285625042,-47.070439508
21,Maranhão,MA,07100,Norte Maranhense,Morros,-2.8614789531,-44.0445445432
21,Maranhão,MA,07209,Norte Maranhense,Nina Rodrigues,-3.4624642894,-43.9044847603
21,Maranhão,MA,07258,Sul Maranhense,Nova Colinas,-7.1205660036,-46.2593252229
21,Maranhão,MA,07308,Leste Maranhense,Nova Iorque,-6.7332033058,-44.0486267271
21,Maranhão,MA,07357,Oeste Maranhense,Nova Olinda do Maranhão,-2.7998865441,-45.7045360408
21,Maranhão,MA,07407,Centro Maranhense,Olho d'Água das Cunhãs,-4.1372759298,-45.1195796205
21,Maranhão,MA,07456,Norte Maranhense,Olinda Nova do Maranhão,-2.9974776154,-45.0032353745
21,Maranhão,MA,07506,Norte Maranhense,Paço do Lumiar,-2.528063,-44.0986923548
21,Maranhão,MA,07605,Norte Maranhense,Palmeirândia,-2.6477742783,-44.9044638923
21,Maranhão,MA,07704,Leste Maranhense,Paraibano,-6.4318254141,-43.9857620488
21,Maranhão,MA,07803,Leste Maranhense,Parnarama,-5.6844671764,-43.0904013535
21,Maranhão,MA,07902,Leste Maranhense,Passagem Franca,-6.1739944256,-43.7817452259
21,Maranhão,MA,08009,Leste Maranhense,Pastos Bons,-6.6040277321,-44.0886025134
21,Maranhão,MA,08058,Norte Maranhense,Paulino Neves,-2.7182059898,-42.5454239809
21,Maranhão,MA,08108,Oeste Maranhense,Paulo Ramos,-4.4479567659,-45.2399800047
21,Maranhão,MA,08207,Centro Maranhense,Pedreiras,-4.5693506881,-44.6037348763
21,Maranhão,MA,08256,Norte Maranhense,Pedro do Rosário,-2.9681146727,-45.3464537341
21,Maranhão,MA,08306,Norte Maranhense,Penalva,-3.2932333178,-45.1764616888
21,Maranhão,MA,08405,Norte Maranhense,Peri Mirim,-2.5730546485,-44.8502907001
21,Maranhão,MA,08454,Leste Maranhense,Peritoró,-4.3702251177,-44.3258535239
21,Maranhão,MA,08504,Oeste Maranhense,Pindaré-Mirim,-3.6055005749,-45.3468679178
21,Maranhão,MA,08603,Norte Maranhense,Pinheiro,-2.5227405,-45.0839266013
21,Maranhão,MA,08702,Centro Maranhense,Pio XII,-3.8875875301,-45.1699603887
21,Maranhão,MA,08801,Norte Maranhense,Pirapemas,-3.7253290661,-44.2282808838
21,Maranhão,MA,08900,Centro Maranhense,Poção de Pedras,-4.7500252112,-44.9515514003
21,Maranhão,MA,09007,Sul Maranhense,Porto Franco,-6.3541818639,-47.3821649019
21,Maranhão,MA,09056,Norte Maranhense,Porto Rico do Maranhão,-1.8572232148,-44.5837478896
21,Maranhão,MA,09106,Centro Maranhense,Presidente Dutra,-5.2823742578,-44.4929188624
21,Maranhão,MA,09205,Norte Maranhense,Presidente Juscelino,-2.9282292461,-44.0767794214
21,Maranhão,MA,09239,Oeste Maranhense,Presidente Médici,-2.3836640465,-45.8207086476
21,Maranhão,MA,09304,Norte Maranhense,Presidente Vargas,-3.4020115222,-44.0334018673
21,Maranhão,MA,09403,Norte Maranhense,Primeira Cruz,-2.510583172,-43.4424433047
21,Maranhão,MA,09452,Norte Maranhense,Raposa,-2.4150749026,-44.1025161642
21,Maranhão,MA,09502,Sul Maranhense,Riachão,-7.3645650002,-46.6233501429
21,Maranhão,MA,09601,Norte Maranhense,Rosário,-2.941543035,-44.2475185953
21,Maranhão,MA,09700,Sul Maranhense,Sambaíba,-7.1383508975,-45.344203198
21,Maranhão,MA,09759,Centro Maranhense,Santa Filomena do Maranhão,-5.4997668067,-44.5637140401
21,Maranhão,MA,09809,Norte Maranhense,Santa Helena,-2.2345325089,-45.3051611932
21,Maranhão,MA,09908,Oeste Maranhense,Santa Inês,-3.65857452,-45.3782724523
21,Maranhão,MA,10005,Oeste Maranhense,Santa Luzia,-3.968391465,-45.6650117249
21,Maranhão,MA,10039,Oeste Maranhense,Santa Luzia do Paruá,-2.5461614748,-45.7764615616
21,Maranhão,MA,10104,Leste Maranhense,Santa Quitéria do Maranhão,-3.4984849951,-42.5628730097
21,Maranhão,MA,10203,Norte Maranhense,Santa Rita,-3.1341167657,-44.3199480819
21,Maranhão,MA,10278,Norte Maranhense,Santo Amaro do Maranhão,-2.502721199,-43.2552849422
21,Maranhão,MA,10302,Centro Maranhense,Santo Antônio dos Lopes,-4.8738195756,-44.3614474338
21,Maranhão,MA,10401,Leste Maranhense,São Benedito do Rio Preto,-3.3327660037,-43.5299918702
21,Maranhão,MA,10500,Norte Maranhense,São Bento,-2.6970075,-44.8283451799
21,Maranhão,MA,10609,Leste Maranhense,São Bernardo,-3.3654365101,-42.4230096609
21,Maranhão,MA,10658,Sul Maranhense,São Domingos do Azeitão,-6.8044250098,-44.6504239103
